 # Cycle    Energy/N    Magnetization/N
        1512  -1.88000000     -0.959999979    
        1514  -1.79999995     -0.939999998    
        1516  -1.72000003     -0.920000017    
        1518  -1.84000003     -0.959999979    
        1520  -2.00000000      -1.00000000    
        1522  -1.88000000     -0.959999979    
        1524  -1.55999994     -0.879999995    
        1526  -1.48000002     -0.819999993    
        1528  -1.91999996     -0.980000019    
        1530  -1.63999999     -0.879999995    
        1532  -2.00000000      -1.00000000    
        1534  -2.00000000      -1.00000000    
        1536  -1.79999995     -0.939999998    
        1538  -1.88000000     -0.959999979    
        1540  -1.67999995     -0.920000017    
        1542  -1.91999996     -0.980000019    
        1544  -1.91999996     -0.980000019    
        1546  -1.84000003     -0.959999979    
        1548  -1.91999996     -0.980000019    
        1550  -1.91999996     -0.980000019    
        1552  -1.84000003     -0.959999979    
        1554  -1.75999999     -0.939999998    
        1556  -1.79999995     -0.939999998    
        1558  -1.84000003     -0.959999979    
        1560  -1.55999994     -0.879999995    
        1562  -1.55999994     -0.839999974    
        1564  -1.63999999     -0.839999974    
        1566  -1.79999995     -0.939999998    
        1568  -1.91999996     -0.980000019    
        1570  -1.79999995     -0.939999998    
        1572  -1.44000006     -0.779999971    
        1574  -1.39999998     -0.819999993    
        1576  -1.75999999     -0.939999998    
        1578  -1.72000003     -0.920000017    
        1580  -1.79999995     -0.939999998    
        1582  -1.60000002     -0.879999995    
        1584  -1.72000003     -0.920000017    
        1586  -1.60000002     -0.860000014    
        1588  -1.51999998     -0.779999971    
        1590  -1.51999998     -0.839999974    
        1592  -1.51999998     -0.839999974    
        1594  -1.72000003     -0.920000017    
        1596  -1.39999998     -0.699999988    
        1598  -1.48000002     -0.800000012    
        1600  -1.63999999     -0.779999971    
        1602  -1.75999999     -0.899999976    
        1604  -1.75999999     -0.939999998    
        1606  -1.88000000     -0.959999979    
        1608  -2.00000000      -1.00000000    
        1610  -1.88000000     -0.959999979    
        1612  -1.60000002     -0.819999993    
        1614  -1.63999999     -0.860000014    
        1616  -1.48000002     -0.800000012    
        1618  -1.36000001     -0.800000012    
        1620  -1.67999995     -0.860000014    
        1622  -1.67999995     -0.879999995    
        1624  -1.75999999     -0.939999998    
        1626  -1.91999996     -0.980000019    
        1628  -1.84000003     -0.959999979    
        1630  -1.60000002     -0.899999976    
        1632  -2.00000000      -1.00000000    
        1634  -1.91999996     -0.980000019    
        1636  -1.91999996     -0.980000019    
        1638  -1.75999999     -0.939999998    
        1640  -1.51999998     -0.860000014    
        1642  -1.88000000     -0.959999979    
        1644  -1.67999995     -0.899999976    
        1646  -2.00000000      -1.00000000    
        1648  -2.00000000      -1.00000000    
        1650  -1.91999996     -0.980000019    
        1652  -1.91999996     -0.980000019    
        1654  -1.75999999     -0.920000017    
        1656  -1.55999994     -0.860000014    
        1658  -1.39999998     -0.779999971    
        1660 -0.920000017     -0.360000014    
        1662  -1.08000004     -0.259999990    
        1664 -0.920000017     -0.360000014    
        1666  -1.15999997     -0.400000006    
        1668  -1.00000000     -0.200000003    
        1670  -1.12000000     -0.159999996    
        1672  -1.08000004     -0.259999990    
        1674  -1.20000005     -0.360000014    
        1676  -1.08000004     -0.280000001    
        1678  -1.03999996     -0.419999987    
        1680  -1.48000002     -0.639999986    
        1682  -1.63999999     -0.759999990    
        1684  -1.36000001     -0.639999986    
        1686  -1.27999997     -0.620000005    
        1688 -0.839999974     -0.239999995    
        1690  -1.08000004     -0.360000014    
        1692  -1.24000001     -0.500000000    
        1694  -1.24000001     -0.460000008    
        1696  -1.15999997     -0.259999990    
        1698  -1.20000005     -0.180000007    
        1700  -1.27999997     -0.219999999    
        1702  -1.03999996     -0.319999993    
        1704  -1.08000004     -0.519999981    
        1706  -1.44000006     -0.579999983    
        1708  -1.48000002     -0.680000007    
        1710  -1.27999997     -0.620000005    
        1712  -1.55999994     -0.600000024    
        1714  -1.44000006     -0.639999986    
        1716  -1.36000001     -0.500000000    
        1718  -1.20000005     -0.439999998    
        1720  -1.39999998     -0.740000010    
        1722  -1.32000005     -0.759999990    
        1724  -1.55999994     -0.759999990    
        1726  -1.32000005     -0.720000029    
        1728  -1.39999998     -0.660000026    
        1730  -1.72000003     -0.879999995    
        1732  -1.79999995     -0.939999998    
        1734  -1.84000003     -0.959999979    
        1736  -1.55999994     -0.839999974    
        1738  -1.63999999     -0.879999995    
        1740  -1.60000002     -0.879999995    
        1742  -1.72000003     -0.920000017    
        1744  -1.84000003     -0.959999979    
        1746  -1.91999996     -0.980000019    
        1748  -1.79999995     -0.939999998    
        1750  -1.91999996     -0.980000019    
        1752  -1.84000003     -0.959999979    
        1754  -1.84000003     -0.959999979    
        1756  -1.84000003     -0.959999979    
        1758  -1.55999994     -0.879999995    
        1760  -1.88000000     -0.959999979    
        1762  -1.75999999     -0.939999998    
        1764  -1.84000003     -0.959999979    
        1766  -1.63999999     -0.899999976    
        1768  -2.00000000      -1.00000000    
        1770  -1.91999996     -0.980000019    
        1772  -1.91999996     -0.980000019    
        1774  -1.84000003     -0.959999979    
        1776  -1.72000003     -0.899999976    
        1778  -1.51999998     -0.720000029    
        1780  -1.67999995     -0.879999995    
        1782  -1.72000003     -0.920000017    
        1784  -2.00000000      -1.00000000    
        1786  -1.91999996     -0.980000019    
        1788  -1.84000003     -0.959999979    
        1790  -1.75999999     -0.939999998    
        1792  -1.72000003     -0.879999995    
        1794  -1.51999998     -0.839999974    
        1796  -1.63999999     -0.879999995    
        1798  -1.51999998     -0.819999993    
        1800  -1.55999994     -0.879999995    
        1802  -1.63999999     -0.899999976    
        1804  -1.72000003     -0.879999995    
        1806  -1.84000003     -0.939999998    
        1808  -1.67999995     -0.920000017    
        1810  -1.75999999     -0.939999998    
        1812  -1.75999999     -0.939999998    
        1814  -1.88000000     -0.959999979    
        1816  -1.84000003     -0.959999979    
        1818  -1.84000003     -0.959999979    
        1820  -2.00000000      -1.00000000    
        1822  -1.91999996     -0.980000019    
        1824  -1.84000003     -0.959999979    
        1826  -1.63999999     -0.899999976    
        1828  -1.63999999     -0.879999995    
        1830  -1.91999996     -0.980000019    
        1832  -1.91999996     -0.980000019    
        1834  -1.72000003     -0.920000017    
        1836  -1.55999994     -0.879999995    
        1838  -1.75999999     -0.920000017    
        1840  -1.84000003     -0.939999998    
        1842  -1.75999999     -0.920000017    
        1844  -1.60000002     -0.879999995    
        1846  -1.39999998     -0.800000012    
        1848  -1.72000003     -0.899999976    
        1850  -2.00000000      -1.00000000    
        1852  -2.00000000      -1.00000000    
        1854  -1.84000003     -0.959999979    
        1856  -1.91999996     -0.980000019    
        1858  -1.84000003     -0.959999979    
        1860  -1.84000003     -0.959999979    
        1862  -1.75999999     -0.939999998    
        1864  -1.72000003     -0.920000017    
        1866  -1.67999995     -0.899999976    
        1868  -1.79999995     -0.939999998    
        1870  -1.79999995     -0.939999998    
        1872  -1.84000003     -0.959999979    
        1874  -1.84000003     -0.959999979    
        1876  -1.67999995     -0.920000017    
        1878  -1.67999995     -0.899999976    
        1880  -1.51999998     -0.839999974    
        1882  -1.63999999     -0.839999974    
        1884  -1.79999995     -0.939999998    
        1886  -1.63999999     -0.839999974    
        1888  -1.75999999     -0.899999976    
        1890  -1.79999995     -0.939999998    
        1892  -1.84000003     -0.959999979    
        1894  -1.60000002     -0.879999995    
        1896  -1.51999998     -0.839999974    
        1898  -1.60000002     -0.860000014    
        1900  -1.51999998     -0.779999971    
        1902  -1.51999998     -0.740000010    
        1904  -1.63999999     -0.879999995    
        1906  -1.79999995     -0.939999998    
        1908  -1.72000003     -0.920000017    
        1910  -1.67999995     -0.920000017    
        1912  -1.84000003     -0.959999979    
        1914  -2.00000000      -1.00000000    
        1916  -1.91999996     -0.980000019    
