#  i    Total    Potential    Kinetic    Temperature   Pressure
1694  -2.43749   -3.93749        1.5          1    30.8714
1695  -2.43986   -3.93986        1.5          1    30.8582
1696  -2.44196   -3.94196        1.5          1    30.8459
1697  -2.44379   -3.94379        1.5          1    30.8354
1698  -2.44535   -3.94535        1.5          1     30.827
1699  -2.44663   -3.94663        1.5          1    30.8191
1700  -2.44763   -3.94763        1.5          1    30.8125
1701  -2.44836   -3.94836        1.5          1    30.8068
1702  -2.44881   -3.94881        1.5          1    30.8031
1703  -2.44899   -3.94899        1.5          1    30.8013
1704  -2.44889   -3.94889        1.5          1    30.8006
1705  -2.44854   -3.94854        1.5          1    30.8019
1706  -2.44793   -3.94793        1.5          1    30.8054
1707  -2.44708   -3.94708        1.5          1    30.8097
1708  -2.44601   -3.94601        1.5          1    30.8148
1709  -2.44473   -3.94473        1.5          1     30.821
1710  -2.44327   -3.94327        1.5          1     30.828
1711  -2.44165   -3.94165        1.5          1    30.8355
1712  -2.43989   -3.93989        1.5          1    30.8448
1713  -2.43803   -3.93803        1.5          1    30.8539
1714   -2.4361    -3.9361        1.5          1    30.8636
1715  -2.43414   -3.93414        1.5          1    30.8733
1716  -2.43217   -3.93217        1.5          1    30.8832
1717  -2.43025   -3.93025        1.5          1    30.8927
1718   -2.4284    -3.9284        1.5          1    30.9017
1719  -2.42667   -3.92667        1.5          1    30.9098
1720   -2.4251    -3.9251        1.5          1    30.9165
1721  -2.42371   -3.92371        1.5          1    30.9234
1722  -2.42254   -3.92254        1.5          1    30.9287
1723  -2.42163   -3.92163        1.5          1    30.9325
1724  -2.42098   -3.92098        1.5          1    30.9358
1725  -2.42063   -3.92063        1.5          1    30.9369
1726  -2.42059   -3.92059        1.5          1    30.9357
1727  -2.42086   -3.92086        1.5          1    30.9342
1728  -2.42146   -3.92146        1.5          1    30.9307
1729  -2.42238   -3.92238        1.5          1    30.9248
1730  -2.42361   -3.92361        1.5          1    30.9177
1731  -2.42515   -3.92515        1.5          1    30.9089
1732  -2.42697   -3.92697        1.5          1    30.8988
1733  -2.42906   -3.92906        1.5          1    30.8868
1734  -2.43139   -3.93139        1.5          1    30.8738
1735  -2.43393   -3.93393        1.5          1    30.8596
1736  -2.43666   -3.93666        1.5          1    30.8452
1737  -2.43953   -3.93953        1.5          1    30.8309
1738   -2.4425    -3.9425        1.5          1     30.815
1739  -2.44555   -3.94555        1.5          1    30.7984
1740  -2.44863   -3.94863        1.5          1    30.7817
1741   -2.4517    -3.9517        1.5          1    30.7654
1742  -2.45471   -3.95471        1.5          1    30.7496
1743  -2.45764   -3.95764        1.5          1    30.7343
1744  -2.46044   -3.96044        1.5          1    30.7188
1745  -2.46309   -3.96309        1.5          1    30.7053
1746  -2.46556   -3.96556        1.5          1    30.6927
1747  -2.46781   -3.96781        1.5          1    30.6811
1748  -2.46984   -3.96984        1.5          1    30.6705
1749  -2.47164   -3.97164        1.5          1    30.6621
1750   -2.4732    -3.9732        1.5          1    30.6546
1751  -2.47451   -3.97451        1.5          1    30.6478
1752  -2.47558   -3.97558        1.5          1    30.6421
1753  -2.47643   -3.97643        1.5          1    30.6376
1754  -2.47707   -3.97707        1.5          1    30.6345
1755   -2.4775    -3.9775        1.5          1    30.6325
1756  -2.47776   -3.97776        1.5          1    30.6323
1757  -2.47786   -3.97786        1.5          1    30.6332
1758  -2.47783   -3.97783        1.5          1    30.6339
1759  -2.47769   -3.97769        1.5          1    30.6361
1760  -2.47746   -3.97746        1.5          1    30.6383
1761  -2.47715   -3.97715        1.5          1    30.6409
1762   -2.4768    -3.9768        1.5          1    30.6432
1763  -2.47642   -3.97642        1.5          1    30.6456
1764  -2.47601   -3.97601        1.5          1    30.6488
1765   -2.4756    -3.9756        1.5          1    30.6514
1766   -2.4752    -3.9752        1.5          1    30.6545
1767  -2.47481   -3.97481        1.5          1    30.6573
1768  -2.47445   -3.97445        1.5          1    30.6607
1769  -2.47412   -3.97412        1.5          1    30.6627
1770  -2.47383   -3.97383        1.5          1     30.665
1771  -2.47358   -3.97358        1.5          1    30.6677
1772  -2.47339   -3.97339        1.5          1    30.6691
1773  -2.47325   -3.97325        1.5          1    30.6704
1774  -2.47319   -3.97319        1.5          1    30.6716
1775  -2.47321   -3.97321        1.5          1    30.6727
1776  -2.47331   -3.97331        1.5          1    30.6727
1777  -2.47351   -3.97351        1.5          1    30.6731
1778  -2.47381   -3.97381        1.5          1    30.6709
1779  -2.47422   -3.97422        1.5          1      30.67
1780  -2.47474   -3.97474        1.5          1    30.6688
1781  -2.47538   -3.97538        1.5          1    30.6657
1782  -2.47613   -3.97613        1.5          1    30.6633
1783  -2.47698   -3.97698        1.5          1    30.6593
1784  -2.47793   -3.97793        1.5          1    30.6549
1785  -2.47897   -3.97897        1.5          1    30.6489
1786  -2.48007   -3.98007        1.5          1    30.6429
1787  -2.48123   -3.98123        1.5          1    30.6368
1788  -2.48243   -3.98243        1.5          1    30.6312
1789  -2.48363   -3.98363        1.5          1    30.6244
1790  -2.48483   -3.98483        1.5          1    30.6188
1791  -2.48601   -3.98601        1.5          1    30.6131
1792  -2.48714   -3.98714        1.5          1    30.6075
1793  -2.48821   -3.98821        1.5          1    30.6025
1794  -2.48919   -3.98919        1.5          1    30.5968
1795  -2.49009   -3.99009        1.5          1    30.5923
1796  -2.49088   -3.99088        1.5          1    30.5886
1797  -2.49155   -3.99155        1.5          1    30.5853
1798   -2.4921    -3.9921        1.5          1    30.5825
1799  -2.49252   -3.99252        1.5          1    30.5798
1800   -2.4928    -3.9928        1.5          1    30.5784
1801  -2.49293   -3.99293        1.5          1     30.578
1802  -2.49291   -3.99291        1.5          1    30.5791
1803  -2.49274   -3.99274        1.5          1    30.5801
1804  -2.49239   -3.99239        1.5          1    30.5828
1805  -2.49186   -3.99186        1.5          1    30.5861
1806  -2.49113   -3.99113        1.5          1    30.5903
1807  -2.49019   -3.99019        1.5          1    30.5952
1808  -2.48904   -3.98904        1.5          1    30.6015
1809  -2.48764   -3.98764        1.5          1      30.61
1810  -2.48598   -3.98598        1.5          1    30.6194
1811  -2.48405   -3.98405        1.5          1    30.6311
1812  -2.48183   -3.98183        1.5          1    30.6441
1813   -2.4793    -3.9793        1.5          1    30.6579
1814  -2.47646   -3.97646        1.5          1    30.6731
1815  -2.47329   -3.97329        1.5          1    30.6902
1816  -2.46979   -3.96979        1.5          1    30.7085
1817  -2.46595   -3.96595        1.5          1    30.7287
1818  -2.46178   -3.96178        1.5          1    30.7516
1819  -2.45728   -3.95728        1.5          1    30.7749
1820  -2.45247   -3.95247        1.5          1    30.8015
1821  -2.44737   -3.94737        1.5          1    30.8281
1822    -2.442     -3.942        1.5          1    30.8566
1823  -2.43639   -3.93639        1.5          1    30.8864
1824  -2.43057   -3.93057        1.5          1     30.917
1825  -2.42458   -3.92458        1.5          1    30.9486
1826  -2.41847   -3.91847        1.5          1     30.981
1827  -2.41229   -3.91229        1.5          1    31.0141
1828   -2.4061    -3.9061        1.5          1    31.0467
1829  -2.39994   -3.89994        1.5          1    31.0787
1830  -2.39388   -3.89388        1.5          1    31.1102
1831  -2.38799   -3.88799        1.5          1    31.1416
1832  -2.38231   -3.88231        1.5          1    31.1706
1833  -2.37693   -3.87693        1.5          1    31.1977
1834   -2.3719    -3.8719        1.5          1    31.2237
1835  -2.36727   -3.86727        1.5          1    31.2474
1836  -2.36311   -3.86311        1.5          1    31.2686
1837  -2.35945   -3.85945        1.5          1    31.2871
1838  -2.35634   -3.85634        1.5          1    31.3032
1839  -2.35382   -3.85382        1.5          1    31.3154
1840  -2.35189   -3.85189        1.5          1    31.3247
1841  -2.35057   -3.85057        1.5          1    31.3313
1842  -2.34986   -3.84986        1.5          1    31.3342
1843  -2.34973   -3.84973        1.5          1     31.334
1844  -2.35017   -3.85017        1.5          1    31.3319
1845  -2.35113   -3.85113        1.5          1    31.3255
1846  -2.35257   -3.85257        1.5          1    31.3175
1847  -2.35443   -3.85443        1.5          1     31.307
1848  -2.35666   -3.85666        1.5          1     31.295
1849  -2.35919   -3.85919        1.5          1    31.2806
1850  -2.36197   -3.86197        1.5          1    31.2654
1851  -2.36492   -3.86492        1.5          1    31.2498
1852    -2.368     -3.868        1.5          1    31.2325
1853  -2.37114   -3.87114        1.5          1    31.2154
1854  -2.37429   -3.87429        1.5          1    31.1976
1855  -2.37741   -3.87741        1.5          1    31.1806
1856  -2.38047   -3.88047        1.5          1    31.1644
1857  -2.38343   -3.88343        1.5          1    31.1478
1858  -2.38628   -3.88628        1.5          1    31.1313
1859  -2.38899   -3.88899        1.5          1    31.1155
1860  -2.39156   -3.89156        1.5          1    31.1013
1861    -2.394     -3.894        1.5          1    31.0872
1862  -2.39629   -3.89629        1.5          1    31.0735
1863  -2.39847   -3.89847        1.5          1    31.0607
1864  -2.40053   -3.90053        1.5          1    31.0482
1865  -2.40249   -3.90249        1.5          1    31.0368
1866  -2.40438   -3.90438        1.5          1    31.0258
1867  -2.40621   -3.90621        1.5          1    31.0147
1868    -2.408     -3.908        1.5          1    31.0042
1869  -2.40977   -3.90977        1.5          1    30.9932
1870  -2.41154   -3.91154        1.5          1     30.983
1871  -2.41332   -3.91332        1.5          1    30.9729
1872  -2.41511   -3.91511        1.5          1    30.9624
1873  -2.41692   -3.91692        1.5          1     30.951
1874  -2.41874   -3.91874        1.5          1    30.9403
1875  -2.42055   -3.92055        1.5          1    30.9296
1876  -2.42236   -3.92236        1.5          1      30.92
1877  -2.42412   -3.92412        1.5          1    30.9098
1878  -2.42582   -3.92582        1.5          1    30.9001
1879  -2.42742   -3.92742        1.5          1    30.8903
1880   -2.4289    -3.9289        1.5          1    30.8823
1881  -2.43022   -3.93022        1.5          1    30.8748
1882  -2.43135   -3.93135        1.5          1    30.8673
1883  -2.43226   -3.93226        1.5          1    30.8622
1884  -2.43292   -3.93292        1.5          1     30.858
1885   -2.4333    -3.9333        1.5          1    30.8556
1886   -2.4334    -3.9334        1.5          1    30.8539
1887  -2.43319   -3.93319        1.5          1     30.854
1888  -2.43268   -3.93268        1.5          1    30.8558
1889  -2.43186   -3.93186        1.5          1    30.8588
1890  -2.43075   -3.93075        1.5          1    30.8639
1891  -2.42934   -3.92934        1.5          1    30.8707
1892  -2.42768   -3.92768        1.5          1    30.8787
1893  -2.42578   -3.92578        1.5          1    30.8879
1894  -2.42367   -3.92367        1.5          1    30.8992
1895  -2.42138   -3.92138        1.5          1    30.9099
1896  -2.41896   -3.91896        1.5          1    30.9225
1897  -2.41645   -3.91645        1.5          1    30.9355
1898  -2.41389   -3.91389        1.5          1    30.9483
1899  -2.41131   -3.91131        1.5          1    30.9612
1900  -2.40876   -3.90876        1.5          1    30.9749
1901  -2.40628   -3.90628        1.5          1    30.9879
1902   -2.4039    -3.9039        1.5          1    30.9995
1903  -2.40166   -3.90166        1.5          1    31.0106
1904  -2.39958   -3.89958        1.5          1    31.0215
1905  -2.39769   -3.89769        1.5          1    31.0312
1906    -2.396     -3.896        1.5          1    31.0396
1907  -2.39453   -3.89453        1.5          1    31.0479
1908  -2.39329   -3.89329        1.5          1    31.0542
1909  -2.39227   -3.89227        1.5          1    31.0598
1910  -2.39146   -3.89146        1.5          1    31.0643
1911  -2.39087   -3.89087        1.5          1    31.0681
1912  -2.39046   -3.89046        1.5          1    31.0708
1913  -2.39021   -3.89021        1.5          1    31.0735
1914  -2.39011   -3.89011        1.5          1     31.075
1915   -2.3901    -3.8901        1.5          1    31.0762
1916  -2.39016   -3.89016        1.5          1    31.0766
1917  -2.39024   -3.89024        1.5          1    31.0769
1918  -2.39031   -3.89031        1.5          1     31.078
1919  -2.39033   -3.89033        1.5          1    31.0797
1920  -2.39024   -3.89024        1.5          1    31.0817
1921  -2.39001   -3.89001        1.5          1    31.0846
1922  -2.38961   -3.88961        1.5          1    31.0879
1923  -2.38899   -3.88899        1.5          1    31.0931
1924  -2.38813   -3.88813        1.5          1    31.0998
1925    -2.387     -3.887        1.5          1    31.1083
1926  -2.38558   -3.88558        1.5          1     31.118
1927  -2.38386   -3.88386        1.5          1    31.1297
1928  -2.38183   -3.88183        1.5          1    31.1436
1929   -2.3795    -3.8795        1.5          1    31.1592
1930  -2.37686   -3.87686        1.5          1    31.1763
1931  -2.37395   -3.87395        1.5          1    31.1957
1932  -2.37078   -3.87078        1.5          1    31.2146
1933   -2.3674    -3.8674        1.5          1    31.2345
1934  -2.36385   -3.86385        1.5          1    31.2559
1935  -2.36018   -3.86018        1.5          1    31.2787
1936  -2.35645   -3.85645        1.5          1    31.3012
1937  -2.35273   -3.85273        1.5          1     31.324
1938  -2.34909   -3.84909        1.5          1    31.3456
1939   -2.3456    -3.8456        1.5          1    31.3667
1940  -2.34236   -3.84236        1.5          1    31.3865
1941  -2.33943   -3.83943        1.5          1    31.4045
1942  -2.33688   -3.83688        1.5          1    31.4212
1943   -2.3348    -3.8348        1.5          1    31.4358
1944  -2.33324   -3.83324        1.5          1    31.4465
1945  -2.33225   -3.83225        1.5          1    31.4548
1946  -2.33188   -3.83188        1.5          1    31.4596
1947  -2.33215   -3.83215        1.5          1    31.4611
1948  -2.33308   -3.83308        1.5          1    31.4592
1949  -2.33467   -3.83467        1.5          1    31.4543
1950   -2.3369    -3.8369        1.5          1    31.4457
1951  -2.33975   -3.83975        1.5          1    31.4327
1952  -2.34318   -3.84318        1.5          1    31.4176
1953  -2.34714   -3.84714        1.5          1     31.399
1954  -2.35157   -3.85157        1.5          1    31.3774
1955  -2.35641   -3.85641        1.5          1    31.3533
1956  -2.36159   -3.86159        1.5          1    31.3283
1957  -2.36705   -3.86705        1.5          1     31.301
1958   -2.3727    -3.8727        1.5          1    31.2722
1959  -2.37849   -3.87849        1.5          1    31.2434
1960  -2.38434   -3.88434        1.5          1    31.2148
1961  -2.39018   -3.89018        1.5          1    31.1855
1962  -2.39596   -3.89596        1.5          1    31.1562
1963  -2.40162   -3.90162        1.5          1    31.1271
1964   -2.4071    -3.9071        1.5          1    31.0991
1965  -2.41236   -3.91236        1.5          1    31.0718
1966  -2.41735   -3.91735        1.5          1    31.0457
1967  -2.42204   -3.92204        1.5          1    31.0216
1968  -2.42638   -3.92638        1.5          1    30.9996
1969  -2.43034   -3.93034        1.5          1    30.9792
1970  -2.43392   -3.93392        1.5          1    30.9607
1971  -2.43707   -3.93707        1.5          1    30.9443
1972  -2.43979   -3.93979        1.5          1      30.93
1973  -2.44207   -3.94207        1.5          1    30.9178
1974   -2.4439    -3.9439        1.5          1    30.9085
1975  -2.44528   -3.94528        1.5          1    30.9014
1976  -2.44621   -3.94621        1.5          1    30.8962
1977  -2.44669   -3.94669        1.5          1    30.8938
1978  -2.44674   -3.94674        1.5          1     30.894
1979  -2.44637   -3.94637        1.5          1    30.8958
1980   -2.4456    -3.9456        1.5          1    30.8991
1981  -2.44445   -3.94445        1.5          1    30.9044
1982  -2.44296   -3.94296        1.5          1    30.9118
1983  -2.44115   -3.94115        1.5          1    30.9217
1984  -2.43907   -3.93907        1.5          1    30.9325
1985  -2.43676   -3.93676        1.5          1    30.9446
1986  -2.43426   -3.93426        1.5          1    30.9574
1987  -2.43162   -3.93162        1.5          1    30.9711
1988  -2.42889   -3.92889        1.5          1    30.9853
1989  -2.42613   -3.92613        1.5          1    30.9994
1990  -2.42338   -3.92338        1.5          1    31.0147
1991  -2.42069   -3.92069        1.5          1    31.0291
1992   -2.4181    -3.9181        1.5          1    31.0437
1993  -2.41567   -3.91567        1.5          1    31.0559
1994  -2.41343   -3.91343        1.5          1    31.0674
1995   -2.4114    -3.9114        1.5          1    31.0778
1996  -2.40962   -3.90962        1.5          1    31.0875
1997   -2.4081    -3.9081        1.5          1    31.0951
1998  -2.40686   -3.90686        1.5          1    31.1014
1999  -2.40589   -3.90589        1.5          1    31.1066
2000  -2.40519   -3.90519        1.5          1    31.1108
2001  -2.40475   -3.90475        1.5          1    31.1124
2002  -2.40457   -3.90457        1.5          1    31.1121
2003  -2.40461   -3.90461        1.5          1     31.111
2004  -2.40486   -3.90486        1.5          1    31.1087
2005   -2.4053    -3.9053        1.5          1    31.1062
2006  -2.40589   -3.90589        1.5          1    31.1015
2007  -2.40662   -3.90662        1.5          1    31.0962
2008  -2.40745   -3.90745        1.5          1    31.0907
2009  -2.40838   -3.90838        1.5          1    31.0844
2010  -2.40937   -3.90937        1.5          1    31.0778
2011  -2.41042   -3.91042        1.5          1    31.0701
2012  -2.41151   -3.91151        1.5          1    31.0627
2013  -2.41263   -3.91263        1.5          1    31.0548
2014  -2.41376   -3.91376        1.5          1    31.0472
2015  -2.41491   -3.91491        1.5          1    31.0395
2016  -2.41607   -3.91607        1.5          1    31.0314
2017  -2.41724   -3.91724        1.5          1    31.0237
2018  -2.41842   -3.91842        1.5          1    31.0153
2019  -2.41961   -3.91961        1.5          1    31.0071
2020   -2.4208    -3.9208        1.5          1    30.9996
2021  -2.42199   -3.92199        1.5          1    30.9913
2022  -2.42319   -3.92319        1.5          1    30.9822
2023  -2.42438   -3.92438        1.5          1    30.9738
2024  -2.42555   -3.92555        1.5          1    30.9641
2025  -2.42669   -3.92669        1.5          1    30.9561
2026   -2.4278    -3.9278        1.5          1    30.9483
2027  -2.42886   -3.92886        1.5          1     30.941
2028  -2.42984   -3.92984        1.5          1    30.9349
2029  -2.43074   -3.93074        1.5          1    30.9284
2030  -2.43153   -3.93153        1.5          1     30.923
2031   -2.4322    -3.9322        1.5          1    30.9176
2032  -2.43273   -3.93273        1.5          1    30.9131
2033  -2.43309   -3.93309        1.5          1    30.9089
2034  -2.43329   -3.93329        1.5          1    30.9066
2035   -2.4333    -3.9333        1.5          1    30.9045
2036  -2.43312   -3.93312        1.5          1    30.9035
2037  -2.43275   -3.93275        1.5          1    30.9041
2038  -2.43219   -3.93219        1.5          1    30.9055
2039  -2.43145   -3.93145        1.5          1    30.9075
2040  -2.43054   -3.93054        1.5          1     30.911
2041  -2.42948   -3.92948        1.5          1    30.9146
2042  -2.42829   -3.92829        1.5          1    30.9192
2043    -2.427     -3.927        1.5          1    30.9243
2044  -2.42563   -3.92563        1.5          1    30.9304
2045  -2.42422   -3.92422        1.5          1     30.937
2046   -2.4228    -3.9228        1.5          1    30.9432
2047  -2.42141   -3.92141        1.5          1    30.9487
2048  -2.42008   -3.92008        1.5          1    30.9539
2049  -2.41884   -3.91884        1.5          1    30.9592
2050  -2.41774   -3.91774        1.5          1    30.9639
2051  -2.41681   -3.91681        1.5          1    30.9673
2052  -2.41606   -3.91606        1.5          1    30.9701
2053  -2.41554   -3.91554        1.5          1    30.9708
2054  -2.41525   -3.91525        1.5          1    30.9712
2055  -2.41524   -3.91524        1.5          1    30.9693
2056  -2.41552   -3.91552        1.5          1     30.966
2057   -2.4161    -3.9161        1.5          1    30.9605
2058  -2.41701   -3.91701        1.5          1    30.9534
2059  -2.41826   -3.91826        1.5          1    30.9453
2060  -2.41986   -3.91986        1.5          1    30.9364
2061  -2.42182   -3.92182        1.5          1    30.9243
2062  -2.42415   -3.92415        1.5          1      30.91
2063  -2.42684   -3.92684        1.5          1    30.8948
2064   -2.4299    -3.9299        1.5          1    30.8777
2065  -2.43331   -3.93331        1.5          1    30.8588
2066  -2.43706   -3.93706        1.5          1     30.837
2067  -2.44113   -3.94113        1.5          1    30.8138
2068   -2.4455    -3.9455        1.5          1    30.7887
2069  -2.45013   -3.95013        1.5          1    30.7621
2070  -2.45499   -3.95499        1.5          1    30.7344
2071  -2.46003   -3.96003        1.5          1    30.7059
2072  -2.46521   -3.96521        1.5          1     30.677
2073  -2.47048   -3.97048        1.5          1    30.6471
2074  -2.47579   -3.97579        1.5          1    30.6173
2075  -2.48108   -3.98108        1.5          1    30.5887
2076  -2.48632   -3.98632        1.5          1    30.5591
2077  -2.49145   -3.99145        1.5          1     30.531
2078  -2.49642   -3.99642        1.5          1     30.504
2079  -2.50121   -4.00121        1.5          1    30.4778
2080  -2.50577   -4.00577        1.5          1    30.4527
2081  -2.51007   -4.01007        1.5          1    30.4302
2082  -2.51408   -4.01408        1.5          1    30.4086
2083  -2.51777   -4.01777        1.5          1    30.3891
2084  -2.52112   -4.02112        1.5          1    30.3711
2085  -2.52412   -4.02412        1.5          1    30.3546
2086  -2.52674   -4.02674        1.5          1    30.3414
2087  -2.52898   -4.02898        1.5          1    30.3304
2088  -2.53082   -4.03082        1.5          1    30.3221
2089  -2.53225   -4.03225        1.5          1    30.3157
2090  -2.53326   -4.03326        1.5          1    30.3121
2091  -2.53385   -4.03385        1.5          1    30.3104
2092  -2.53399   -4.03399        1.5          1    30.3105
2093   -2.5337    -4.0337        1.5          1    30.3146
2094  -2.53296   -4.03296        1.5          1    30.3202
2095  -2.53178   -4.03178        1.5          1    30.3276
2096  -2.53015   -4.03015        1.5          1    30.3386
2097  -2.52808   -4.02808        1.5          1    30.3517
2098  -2.52557   -4.02557        1.5          1    30.3675
2099  -2.52263   -4.02263        1.5          1    30.3857
2100  -2.51928   -4.01928        1.5          1    30.4061
2101  -2.51552   -4.01552        1.5          1    30.4283
2102  -2.51137   -4.01137        1.5          1     30.453
2103  -2.50685   -4.00685        1.5          1    30.4796
2104  -2.50198   -4.00198        1.5          1    30.5073
2105  -2.49681   -3.99681        1.5          1     30.537
2106  -2.49135   -3.99135        1.5          1    30.5687
2107  -2.48565   -3.98565        1.5          1    30.6015
2108  -2.47976   -3.97976        1.5          1    30.6355
2109  -2.47372   -3.97372        1.5          1    30.6701
2110  -2.46758   -3.96758        1.5          1    30.7052
2111  -2.46141   -3.96141        1.5          1    30.7414
2112  -2.45525   -3.95525        1.5          1    30.7768
2113  -2.44917   -3.94917        1.5          1    30.8115
2114  -2.44324   -3.94324        1.5          1     30.846
2115   -2.4375    -3.9375        1.5          1    30.8782
2116  -2.43201   -3.93201        1.5          1    30.9104
2117  -2.42685   -3.92685        1.5          1    30.9408
2118  -2.42205   -3.92205        1.5          1    30.9701
2119  -2.41766   -3.91766        1.5          1    30.9959
2120  -2.41373   -3.91373        1.5          1    31.0199
2121  -2.41029   -3.91029        1.5          1    31.0408
2122  -2.40739   -3.90739        1.5          1    31.0593
2123  -2.40503   -3.90503        1.5          1    31.0737
2124  -2.40325   -3.90325        1.5          1    31.0858
2125  -2.40205   -3.90205        1.5          1    31.0943
2126  -2.40144   -3.90144        1.5          1    31.0993
2127  -2.40141   -3.90141        1.5          1    31.1005
2128  -2.40196   -3.90196        1.5          1    31.0996
2129  -2.40305   -3.90305        1.5          1    31.0951
2130  -2.40467   -3.90467        1.5          1    31.0887
2131  -2.40678   -3.90678        1.5          1    31.0791
2132  -2.40932   -3.90932        1.5          1    31.0664
2133  -2.41225   -3.91225        1.5          1    31.0526
2134  -2.41551   -3.91551        1.5          1    31.0376
2135  -2.41902   -3.91902        1.5          1    31.0202
2136  -2.42273   -3.92273        1.5          1    31.0017
2137  -2.42654   -3.92654        1.5          1     30.982
2138  -2.43039   -3.93039        1.5          1     30.963
2139  -2.43421   -3.93421        1.5          1    30.9438
2140  -2.43791   -3.93791        1.5          1    30.9244
2141  -2.44142   -3.94142        1.5          1    30.9056
2142  -2.44469   -3.94469        1.5          1    30.8886
2143  -2.44764   -3.94764        1.5          1    30.8738
2144  -2.45023   -3.95023        1.5          1    30.8611
2145  -2.45242   -3.95242        1.5          1    30.8506
2146  -2.45416   -3.95416        1.5          1    30.8425
2147  -2.45543   -3.95543        1.5          1    30.8365
2148  -2.45621   -3.95621        1.5          1    30.8342
2149  -2.45649   -3.95649        1.5          1     30.834
2150  -2.45628   -3.95628        1.5          1    30.8368
2151  -2.45558   -3.95558        1.5          1    30.8408
2152  -2.45441   -3.95441        1.5          1    30.8478
2153   -2.4528    -3.9528        1.5          1    30.8581
2154  -2.45077   -3.95077        1.5          1    30.8697
2155  -2.44837   -3.94837        1.5          1    30.8836
2156  -2.44562   -3.94562        1.5          1    30.8994
2157  -2.44259   -3.94259        1.5          1    30.9166
2158  -2.43932   -3.93932        1.5          1    30.9361
2159  -2.43586   -3.93586        1.5          1    30.9564
2160  -2.43226   -3.93226        1.5          1    30.9761
2161   -2.4286    -3.9286        1.5          1     30.996
2162  -2.42491   -3.92491        1.5          1    31.0157
2163  -2.42127   -3.92127        1.5          1    31.0358
2164  -2.41772   -3.91772        1.5          1    31.0553
2165  -2.41432   -3.91432        1.5          1    31.0747
2166  -2.41111   -3.91111        1.5          1    31.0925
2167  -2.40815   -3.90815        1.5          1    31.1098
2168  -2.40548   -3.90548        1.5          1    31.1243
2169  -2.40312   -3.90312        1.5          1    31.1381
2170  -2.40112   -3.90112        1.5          1    31.1503
2171  -2.39948   -3.89948        1.5          1    31.1599
2172  -2.39822   -3.89822        1.5          1    31.1677
2173  -2.39734   -3.89734        1.5          1    31.1739
2174  -2.39684   -3.89684        1.5          1    31.1794
2175   -2.3967    -3.8967        1.5          1    31.1823
2176  -2.39691   -3.89691        1.5          1    31.1828
2177  -2.39742   -3.89742        1.5          1    31.1819
2178   -2.3982    -3.8982        1.5          1    31.1801
2179   -2.3992    -3.8992        1.5          1    31.1773
2180  -2.40037   -3.90037        1.5          1     31.173
2181  -2.40167   -3.90167        1.5          1    31.1666
2182  -2.40304   -3.90304        1.5          1    31.1612
2183  -2.40442   -3.90442        1.5          1    31.1552
2184  -2.40576   -3.90576        1.5          1    31.1501
2185  -2.40702   -3.90702        1.5          1    31.1452
2186  -2.40814   -3.90814        1.5          1    31.1414
2187   -2.4091    -3.9091        1.5          1    31.1379
2188  -2.40986   -3.90986        1.5          1    31.1364
2189  -2.41039   -3.91039        1.5          1    31.1355
2190  -2.41067   -3.91067        1.5          1    31.1352
2191   -2.4107    -3.9107        1.5          1    31.1359
2192  -2.41045   -3.91045        1.5          1    31.1388
2193  -2.40994   -3.90994        1.5          1    31.1423
2194  -2.40917   -3.90917        1.5          1     31.147
2195  -2.40814   -3.90814        1.5          1    31.1538
2196  -2.40688   -3.90688        1.5          1    31.1611
2197   -2.4054    -3.9054        1.5          1    31.1701
2198  -2.40373   -3.90373        1.5          1    31.1797
2199  -2.40189   -3.90189        1.5          1      31.19
2200  -2.39991   -3.89991        1.5          1    31.2008
2201  -2.39782   -3.89782        1.5          1    31.2118
2202  -2.39566   -3.89566        1.5          1    31.2227
2203  -2.39346   -3.89346        1.5          1    31.2346
2204  -2.39124   -3.89124        1.5          1    31.2455
2205  -2.38905   -3.88905        1.5          1     31.257
2206   -2.3869    -3.8869        1.5          1    31.2678
2207  -2.38484   -3.88484        1.5          1    31.2778
2208  -2.38288   -3.88288        1.5          1    31.2863
2209  -2.38105   -3.88105        1.5          1    31.2939
2210  -2.37937   -3.87937        1.5          1    31.3014
2211  -2.37787   -3.87787        1.5          1    31.3075
2212  -2.37656   -3.87656        1.5          1    31.3122
2213  -2.37545   -3.87545        1.5          1    31.3151
2214  -2.37455   -3.87455        1.5          1    31.3171
2215  -2.37386   -3.87386        1.5          1    31.3182
2216   -2.3734    -3.8734        1.5          1    31.3183
2217  -2.37316   -3.87316        1.5          1     31.317
2218  -2.37315   -3.87315        1.5          1     31.314
2219  -2.37336   -3.87336        1.5          1    31.3088
2220  -2.37379   -3.87379        1.5          1     31.303
2221  -2.37443   -3.87443        1.5          1    31.2953
2222  -2.37529   -3.87529        1.5          1    31.2868
2223  -2.37637   -3.87637        1.5          1    31.2771
2224  -2.37765   -3.87765        1.5          1    31.2671
2225  -2.37915   -3.87915        1.5          1    31.2545
2226  -2.38085   -3.88085        1.5          1    31.2417
2227  -2.38277   -3.88277        1.5          1    31.2271
2228   -2.3849    -3.8849        1.5          1    31.2119
2229  -2.38724   -3.88724        1.5          1     31.196
2230   -2.3898    -3.8898        1.5          1     31.178
2231  -2.39257   -3.89257        1.5          1    31.1594
2232  -2.39556   -3.89556        1.5          1    31.1386
2233  -2.39876   -3.89876        1.5          1     31.118
